iteration,method,n_studies,n_outcomes,true_rho,true_tau2,outcome,theta_est,theta_se,bias,mse,covered,ci_width,tau2_est,tau2_bias,rho_est,rho_bias,converged
114,ML,20,3,0.5,0.49984899999999993,0,-0.1562685214493013,0.15351555233259612,-0.1562685214493013,0.024419850795950743,1,0.6017809651437768,0.39677633550303054,-0.10307266449696939,0.2672215274750345,-0.23277847252496547,1
114,ML,20,3,0.5,0.49984899999999993,1,-0.3839114525578062,0.14681972170742036,-0.3839114525578062,0.14738800340504465,0,0.5755333090930878,0.3576091527753359,-0.14223984722466404,,,1
114,ML,20,3,0.5,0.49984899999999993,2,0.12504533726290518,0.09445184257916404,0.12504533726290518,0.0156363363711937,1,0.3702512229103231,0.11079043672442303,-0.3890585632755769,,,1
115,REML,20,3,0.5,0.49984899999999993,0,0.08623303589442562,0.16900044001991002,0.08623303589442562,0.007436136479569297,1,0.6624817248780472,0.4960240364743564,-0.0038249635256435432,0.7050589817375744,0.20505898173757442,1
115,REML,20,3,0.5,0.49984899999999993,1,0.26392434278789695,0.18934606359130335,0.26392434278789695,0.06965605871602333,1,0.7422365692779092,0.6396342671115481,0.1397852671115482,,,1
115,REML,20,3,0.5,0.49984899999999993,2,-0.10967446618914242,0.1699999299756196,-0.10967446618914242,0.012028488533873343,1,0.6663997255044288,0.5017411294309582,0.0018921294309582337,,,1
115,ML,20,3,0.5,0.49984899999999993,0,0.08704658252214109,0.16490101469673213,0.08704658252214109,0.007577107528783919,1,0.64641197761119,0.4689792652625867,-0.030869734737413224,0.7106238810330333,0.2106238810330333,1
115,ML,20,3,0.5,0.49984899999999993,1,0.2642091790626765,0.1844202506306414,0.2642091790626765,0.06980649030097345,1,0.7229273824721143,0.6030581282186278,0.10320912821862788,,,1
115,ML,20,3,0.5,0.49984899999999993,2,-0.11041296050337877,0.16538481933986912,-0.11041296050337877,0.01219102184712068,1,0.6483084918122869,0.47108668024563577,-0.028762319754364163,,,1
116,REML,20,3,0.5,0.49984899999999993,0,-0.038244642986284126,0.18385286730592224,-0.038244642986284126,0.0014626527171483317,1,0.7207032398392151,0.620031459482999,0.12018245948299905,0.8462932588589683,0.34629325885896833,1
116,REML,20,3,0.5,0.49984899999999993,1,-0.015874620814303395,0.16446902499641097,-0.015874620814303395,0.0002520035859979146,1,0.644718577985931,0.4860342435566907,-0.013814756443309206,,,1
116,REML,20,3,0.5,0.49984899999999993,2,-0.25925399717060127,0.13768094427358712,-0.25925399717060127,0.06721263504893413,1,0.5397093015524617,0.32450589403236235,-0.17534310596763758,,,1
116,ML,20,3,0.5,0.49984899999999993,0,-0.03899944783726794,0.17924744608468265,-0.03899944783726794,0.0015209569316117831,1,0.702649988651956,0.5867385795065571,0.08688957950655712,0.8487466600175353,0.3487466600175353,1
116,ML,20,3,0.5,0.49984899999999993,1,-0.015766696312014293,0.16014645123585247,-0.015766696312014293,0.00024858871259528513,1,0.6277740888445417,0.45820592809949956,-0.04164307190050037,,,1
116,ML,20,3,0.5,0.49984899999999993,2,-0.25803328644336576,0.13340456922945293,-0.25803328644336576,0.06658117691276405,1,0.5229459113794555,0.30161734092532283,-0.1982316590746771,,,1
117,REML,20,3,0.5,0.49984899999999993,0,0.2917758862183816,0.1372026893145474,0.2917758862183816,0.08513316777852195,0,0.537834542113026,0.2898744549834914,-0.20997454501650853,0.34862507503624074,-0.15137492496375926,1
117,REML,20,3,0.5,0.49984899999999993,1,0.2951751759356389,0.14276566195741233,0.2951751759356389,0.08712838448863539,0,0.5596413948730563,0.3204728353997707,-0.17937616460022926,,,1
117,REML,20,3,0.5,0.49984899999999993,2,0.2330214495637693,0.18363802523305411,0.2330214495637693,0.05429899595680028,1,0.7198610589135721,0.5836447016753481,0.08379570167534817,,,1
117,ML,20,3,0.5,0.49984899999999993,0,0.2906332261880859,0.13346508594167397,0.2906332261880859,0.0844676721644951,0,0.523183136891362,0.2701512751098725,-0.2296977248901274,0.351235383159682,-0.148764616840318,1
117,ML,20,3,0.5,0.49984899999999993,1,0.2957105469301656,0.13916743930528896,0.2957105469301656,0.08744472756573765,0,0.5455363620767327,0.30060508674381264,-0.1992439132561873,,,1
117,ML,20,3,0.5,0.49984899999999993,2,0.23375867168103104,0.17928014386580912,0.23375867168103104,0.054643116586080065,1,0.7027781639539719,0.5522527126710447,0.052403712671044766,,,1
118,REML,20,3,0.5,0.49984899999999993,0,-0.07192542164612756,0.09025215661830568,-0.07192542164612756,0.005173266278973234,1,0.3537884539437583,0.08884752289594271,-0.4110014771040572,-0.41703146897201077,-0.9170314689720107,1
118,REML,20,3,0.5,0.49984899999999993,1,-0.062448794163229716,0.1506959910491676,-0.062448794163229716,0.003899851892441434,1,0.590728284912737,0.3681507157288654,-0.13169828427113456,,,1
118,REML,20,3,0.5,0.49984899999999993,2,-0.0066234828283421535,0.15913735459642409,-0.0066234828283421535,4.387052477734337e-05,1,0.6238184300179824,0.41490442863154514,-0.08494457136845479,,,1
118,ML,20,3,0.5,0.49984899999999993,0,-0.0691549209750053,0.08681929781928976,-0.0691549209750053,0.004782403095059227,1,0.34033164745161587,0.07980348306724529,-0.42004551693275466,-0.4536224978205252,-0.9536224978205252,1
118,ML,20,3,0.5,0.49984899999999993,1,-0.06054255641079205,0.1459865544877436,-0.06054255641079205,0.0036654011367539376,1,0.5722672935919549,0.3415433447417121,-0.15830565525828783,,,1
118,ML,20,3,0.5,0.49984899999999993,2,-0.007411149367947241,0.15517702021111215,-0.007411149367947241,5.492513495402479e-05,1,0.6082939192275596,0.39022945339299586,-0.10961954660700407,,,1
119,REML,20,3,0.5,0.49984899999999993,0,0.06307351116046843,0.1959058180821675,0.06307351116046843,0.003978267810109735,1,0.7679508068820966,0.7051217149370687,0.20527271493706872,0.65946802071151,0.15946802071151,1
119,REML,20,3,0.5,0.49984899999999993,1,0.05804103793921922,0.18142586388266926,0.05804103793921922,0.003368762085061885,1,0.7111893864200635,0.5963934972910381,0.09654449729103814,,,1
119,REML,20,3,0.5,0.49984899999999993,2,0.05208434199463928,0.19159417217376104,0.05208434199463928,0.002712778681014545,1,0.7510491549211432,0.6719360271034193,0.17208702710341933,,,1
119,ML,20,3,0.5,0.49984899999999993,0,0.0634328689229919,0.19113165671639293,0.0634328689229919,0.004023728859801471,1,0.7492360943282602,0.6682930712385152,0.1684440712385153,0.6601789086456261,0.16017890864562612,1
119,ML,20,3,0.5,0.49984899999999993,1,0.058293848707638915,0.17678592471234925,0.058293848707638915,0.003398172797149095,1,0.693000824872409,0.5633053283227967,0.06345632832279674,,,1
119,ML,20,3,0.5,0.49984899999999993,2,0.05142579297069577,0.18631560567143143,0.05142579297069577,0.0026446121826648626,1,0.7303571742320112,0.6322046546365703,0.13235565463657034,,,1
120,REML,20,3,0.5,0.49984899999999993,0,0.19967669865672066,0.1193317369114436,0.19967669865672066,0.039870783986446834,1,0.46778040869285886,0.2106383249367598,-0.28921067506324016,0.31709813429453126,-0.18290186570546874,1
120,REML,20,3,0.5,0.49984899999999993,1,-0.008592892677200321,0.13628214736372038,-0.008592892677200321,7.38378045618829e-05,1,0.5342260176657839,0.29568390753565543,-0.2041650924643445,,,1
120,REML,20,3,0.5,0.49984899999999993,2,-0.0033661790447313735,0.1623167644490041,-0.0033661790447313735,1.1331161361188622e-05,1,0.636281716640096,0.4496601363594763,-0.05018886364052361,,,1
120,ML,20,3,0.5,0.49984899999999993,0,0.20059357300431413,0.11592753960543095,0.20059357300431413,0.040237781530637104,1,0.4544359552532893,0.19502140946082175,-0.3048275905391782,0.3140126755789948,-0.18598732442100518,1
120,ML,20,3,0.5,0.49984899999999993,1,-0.008141808709945585,0.13278682128661096,-0.008141808709945585,6.62890490693458e-05,1,0.520524339443515,0.27716100172634034,-0.2226879982736596,,,1
120,ML,20,3,0.5,0.49984899999999993,2,-0.0040733337905454045,0.15795691718134375,-0.0040733337905454045,1.6592048169198993e-05,1,0.6191911153508675,0.42196447717990754,-0.0778845228200924,,,1
121,REML,20,3,0.5,0.49984899999999993,0,-0.19835173033265935,0.19840580616187523,-0.19835173033265935,0.03934340892596001,1,0.7777507601545509,0.6776909807626261,0.1778419807626262,-0.06625802510456126,-0.5662580251045612,1
121,REML,20,3,0.5,0.49984899999999993,1,-0.2273672274119182,0.14493061614422367,-0.2273672274119182,0.05169585610098293,1,0.5681280152853568,0.3165336360022296,-0.18331536399777032,,,1
121,REML,20,3,0.5,0.49984899999999993,2,-0.21170522633425823,0.20327161008679973,-0.21170522633425823,0.0448191028572395,1,0.7968247115402549,0.7136676003576079,0.21381860035760797,,,1
121,ML,20,3,0.5,0.49984899999999993,0,-0.19729619975413362,0.1934885025069949,-0.19729619975413362,0.038925790437422995,1,0.7584749298274199,0.6396391060062594,0.13979010600625946,-0.06615072801617945,-0.5661507280161795,1
121,ML,20,3,0.5,0.49984899999999993,1,-0.22649500026487274,0.14144309300360888,-0.22649500026487274,0.051299985144984704,1,0.5544569245741469,0.2972694446851887,-0.20257955531481125,,,1
121,ML,20,3,0.5,0.49984899999999993,2,-0.2099136741758871,0.1983824962096993,-0.2099136741758871,0.04406375060602049,1,0.7776593851420213,0.6747861495089224,0.17493714950892242,,,1
122,REML,20,3,0.5,0.49984899999999993,0,-0.23880519189555485,0.19753882804556416,-0.23880519189555485,0.05702791967627278,1,0.7743522059386115,0.6984660416800942,0.19861704168009425,0.6020701475643752,0.10207014756437516,1
122,REML,20,3,0.5,0.49984899999999993,1,0.10563342481372576,0.21258158982486078,0.10563342481372576,0.011158420437877053,1,0.8333198321134543,0.8215405899858382,0.3216915899858383,,,1
122,REML,20,3,0.5,0.49984899999999993,2,0.012722818254941592,0.226281788204008,0.012722818254941592,0.00016187010434827502,1,0.8870246097597113,0.941175295475226,0.4413262954752261,,,1
122,ML,20,3,0.5,0.49984899999999993,0,-0.2388045034631477,0.19252542488321708,-0.2388045034631477,0.05702759087428052,1,0.7546996655422109,0.6595934183161303,0.15974441831613034,0.6055899279976646,0.10558992799766465,1
122,ML,20,3,0.5,0.49984899999999993,1,0.10623116964655767,0.20713383721231066,0.10623116964655767,0.011285061404475716,1,0.8119646418722579,0.7760191468340482,0.2761701468340482,,,1
122,ML,20,3,0.5,0.49984899999999993,2,0.013182876217269466,0.22063901506339867,0.013182876217269466,0.00017378822535984892,1,0.8649049390485227,0.890914980828909,0.39106598082890903,,,1
123,REML,20,3,0.5,0.49984899999999993,0,0.04476903363250291,0.16622631441856484,0.04476903363250291,0.002004266372388177,1,0.6516071525207742,0.4685678939108599,-0.03128110608914003,-0.3612263045468313,-0.8612263045468314,1
123,REML,20,3,0.5,0.49984899999999993,1,0.1322551512700994,0.08631195237745247,0.1322551512700994,0.017491425037476877,1,0.33834285331961367,0.08120297658571855,-0.41864602341428137,,,1
123,REML,20,3,0.5,0.49984899999999993,2,-0.014183288292994674,0.11421579552216829,-0.014183288292994674,0.00020116566680219978,1,0.4477259184468997,0.1808024779305693,-0.3190465220694306,,,1
123,ML,20,3,0.5,0.49984899999999993,0,0.045958996515833496,0.16196295961304333,0.045958996515833496,0.0021122293607423953,1,0.6348948016831298,0.44112946557574234,-0.05871953442425759,-0.38081742522015466,-0.8808174252201546,1
123,ML,20,3,0.5,0.49984899999999993,1,0.13391532658579391,0.0836495942175881,0.13391532658579391,0.017933314694579844,1,0.32790640933294535,0.07336291150635085,-0.4264860884936491,,,1
123,ML,20,3,0.5,0.49984899999999993,2,-0.01343539978248891,0.11170661948350105,-0.01343539978248891,0.00018050996731530303,1,0.43788994837532413,0.1699928967323614,-0.32985610326763853,,,1
124,REML,20,3,0.5,0.49984899999999993,0,0.2633029249567514,0.2062270565887614,0.2633029249567514,0.06932843029078066,1,0.8084100618279446,0.7745671030757021,0.27471810307570216,0.5247350394704778,0.024735039470477838,1
124,REML,20,3,0.5,0.49984899999999993,1,-0.03757740978189251,0.1456889125230166,-0.03757740978189251,0.0014120617259162707,1,0.5711005370902251,0.35203592156310415,-0.14781307843689578,,,1
124,REML,20,3,0.5,0.49984899999999993,2,0.052273237136609224,0.1621303805564466,0.052273237136609224,0.002732491320740182,1,0.6355510917812707,0.45300820883742665,-0.04684079116257328,,,1
124,ML,20,3,0.5,0.49984899999999993,0,0.263221481104375,0.20103094066395447,0.263221481104375,0.06928554811478084,1,0.7880412874027015,0.7324216782601392,0.23257267826013922,0.5274508582383807,0.02745085823838067,1
124,ML,20,3,0.5,0.49984899999999993,1,-0.0374362752856288,0.14211297395220854,-0.0374362752856288,0.001401474707261382,1,0.5570828578926574,0.33179862199477284,-0.1680503780052271,,,1
124,ML,20,3,0.5,0.49984899999999993,2,0.05148881017175791,0.15815363745145675,0.05148881017175791,0.002651097572903321,1,0.6199622588097105,0.42786260571720924,-0.07198639428279069,,,1
125,REML,20,3,0.5,0.49984899999999993,0,0.32217360568869846,0.14954395571754137,0.32217360568869846,0.10379583220245696,0,0.5862123064127622,0.3538436981024016,-0.1460053018975983,0.3889966980631259,-0.11100330193687408,1
125,REML,20,3,0.5,0.49984899999999993,1,-0.051731437785899066,0.21674473159703098,-0.051731437785899066,0.0026761416553963456,1,0.8496393478603614,0.8417363198652394,0.3418873198652395,,,1
125,REML,20,3,0.5,0.49984899999999993,2,0.1194326000822893,0.18803421183100488,0.1194326000822893,0.01426414596241605,1,0.7370941103775391,0.6107151912696325,0.11086619126963254,,,1
125,ML,20,3,0.5,0.49984899999999993,0,0.32120164824258735,0.14579615496889253,0.32120164824258735,0.10317049883375481,0,0.5715209274780586,0.33208188063826577,-0.16776711936173416,0.3956805439270824,-0.1043194560729176,1
125,ML,20,3,0.5,0.49984899999999993,1,-0.051128723368797535,0.2111693838931135,-0.051128723368797535,0.002614146353323023,1,0.8277839848610049,0.7942234492452567,0.29437444924525674,,,1
125,ML,20,3,0.5,0.49984899999999993,2,0.11805004982120813,0.18303318325966614,0.11805004982120813,0.013935814262789722,1,0.7174900783778912,0.5738806687387028,0.07403166873870287,,,1
126,REML,20,3,0.5,0.49984899999999993,0,0.31994785447258095,0.1288360167759306,0.31994785447258095,0.10236662958160783,0,0.5050371857616479,0.24611951227159906,-0.25372948772840087,0.32993130590154557,-0.17006869409845443,1
126,REML,20,3,0.5,0.49984899999999993,1,0.10438967672075238,0.19033191138456892,0.10438967672075238,0.01089720460586319,1,0.7461010926275101,0.6309166649876774,0.13106766498767747,,,1
126,REML,20,3,0.5,0.49984899999999993,2,0.06825151069601199,0.19566015204593243,0.06825151069601199,0.004658268712287838,1,0.7669877960200551,0.6709252316184093,0.1710762316184094,,,1
126,ML,20,3,0.5,0.49984899999999993,0,0.31958117752072984,0.12549700443283424,0.31958117752072984,0.10213212902553624,0,0.4919482573767103,0.2298894424719621,-0.2699595575280378,0.33195752963962255,-0.16804247036037745,1
126,ML,20,3,0.5,0.49984899999999993,1,0.10460044284526941,0.18518664426264883,0.10460044284526941,0.010941252643426472,1,0.7259316455095834,0.5927033341031562,0.0928543341031563,,,1
126,ML,20,3,0.5,0.49984899999999993,2,0.06898441092348757,0.19048716142570044,0.06898441092348757,0.004758848950460592,1,0.7467096727887457,0.6313508872461145,0.1315018872461146,,,1
127,REML,20,3,0.5,0.49984899999999993,0,0.05573474967697806,0.19965852531968104,0.05573474967697806,0.0031063623215554057,1,0.7826614192531497,0.7099892141424319,0.21014021414243195,0.7457382623299424,0.24573826232994245,1
127,REML,20,3,0.5,0.49984899999999993,1,0.0757631514152138,0.18101006283329066,0.0757631514152138,0.005740055112364612,1,0.7095594463064994,0.5686453516474652,0.06879635164746528,,,1
127,REML,20,3,0.5,0.49984899999999993,2,0.10407025991415654,0.1586164955838153,0.10407025991415654,0.010830618998600097,1,0.6217766626885559,0.4185238528201007,-0.08132514717989925,,,1
127,ML,20,3,0.5,0.49984899999999993,0,0.05611302757223011,0.1946757761302701,0.05611302757223011,0.0031486718633218567,1,0.7631290424306587,0.6709402361128285,0.17109123611282856,0.7474025964196217,0.2474025964196217,1
127,ML,20,3,0.5,0.49984899999999993,1,0.07633177312156648,0.17651790352127944,0.07633177312156648,0.0058265395878823,1,0.6919501818034154,0.5367837063143456,0.036934706314345644,,,1
127,ML,20,3,0.5,0.49984899999999993,2,0.10464863883444514,0.15403274734498545,0.10464863883444514,0.01095133760990214,1,0.603808369592343,0.39035217244026305,-0.10949682755973689,,,1
128,REML,20,3,0.5,0.49984899999999993,0,0.2115648287777504,0.20454826612047344,0.2115648287777504,0.044759676775758844,1,0.8018292031922558,0.7442156934426954,0.24436669344269552,0.8140213579228319,0.3140213579228319,1
128,REML,20,3,0.5,0.49984899999999993,1,0.19866142641674406,0.16959044539930498,0.19866142641674406,0.03946636234593542,1,0.6647945459652755,0.48450585808072644,-0.015343141919273495,,,1
128,REML,20,3,0.5,0.49984899999999993,2,0.16804276027898518,0.1498908515538242,0.16804276027898518,0.02823836928218048,1,0.5875721380909908,0.3596540625705833,-0.14019493742941663,,,1
128,ML,20,3,0.5,0.49984899999999993,0,0.21171452122249734,0.1991438242347628,0.21171452122249734,0.044823038496471276,1,0.7806437910002701,0.7007341846393585,0.20088518463935862,0.8173291795429154,0.3173291795429154,1
128,ML,20,3,0.5,0.49984899999999993,1,0.198098802662035,0.16535262445577384,0.198098802662035,0.03924313561613189,1,0.6481822878666335,0.45634375993248116,-0.04350524006751877,,,1
128,ML,20,3,0.5,0.49984899999999993,2,0.16789203911392267,0.14604552750809807,0.16789203911392267,0.028187736797830938,1,0.5724984678317444,0.33718844820604776,-0.16266055179395217,,,1
129,REML,20,3,0.5,0.49984899999999993,0,0.04836644718136896,0.20960202109333614,0.04836644718136896,0.0023393132129481535,1,0.8216399226858777,0.7821804017940042,0.28233140179400423,0.7015332135083782,0.20153321350837816,1
129,REML,20,3,0.5,0.49984899999999993,1,-0.13476118503435086,0.15257452022269172,-0.13476118503435086,0.01816057699186255,1,0.5980921192729515,0.3755026612633529,-0.12434633873664702,,,1
129,REML,20,3,0.5,0.49984899999999993,2,-0.13832210678822454,0.12430520920202834,-0.13832210678822454,0.019133005226332992,1,0.48727642007195104,0.22292944305276913,-0.2769195569472308,,,1
